,info,ticker
28,"Tổng Công ty Đầu tư và Phát triển Công nghiệp (BCM) có tiền thân là Công ty Thương Nghiệp Tổng Hợp Bến Cát (Becamex), được thành lập vào năm 1976. Tổng công ty hoạt động trong lĩnh vực đầu tư phát triển công nghiệp - đô thị, xây dựng dân dụng - công nghiệp - giao thông. Becamex IDC đang xây dựng và đưa vào sử dụng 40.000 căn hộ trong dự án tổng thể cung cấp 102.000 căn hộ cho 248.000 người ở Thuận An, Thủ Dầu Một, Bến Cát và Bàu Bàng. BCM được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ cuối tháng 07/2020. ",BCM
29," Công ty Cổ phần Phân bón Bình Điền (BFC) có tiền thân là Công ty Phân bón Thành Tài (Thataco) được thành lập vào năm 1973. Công ty hoạt động chính trong lĩnh vực sản xuất và kinh doanh các sản phẩm phân bón, với sản phẩm chính phân bón Đầu Trâu. BFC được cổ phần hóa và hoạt động theo hình thức công ty cổ phần từ năm 2011. Công ty là doanh nghiệp dẫn đầu về năng lực sản xuất và thị phần phân bón NPK trên thị trường Việt Nam. Công ty hiện quản lý 1 nhà máy chính và có 5 công ty thành viên. BFC chiếm 28% thị phần phân bón khu vực phía Nam và Tây Nguyên, 10% thị phần khu vực miền trung và 10% thị phần khu vực miền Bắc. BFC được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2015.  ",BFC
30,"Tổng Công ty Cổ phần Bia - Rượu - Nước giải khát Hà Nội (BHN), có tiền thân là Nhà máy Bia Hommel được người Pháp xây dựng vào năm 1890. Tổng Công ty hoạt động chính trong lĩnh vực sản xuất và kinh doanh các sản phẩm bia, rượu và nước giải khát. HABECO là một trong hai doanh nghiệp sản xuất bia lớn nhất Việt Nam với tổng công suất toàn hệ thống đạt hơn 800 triệu lít bia/năm. Thị trường tiêu thụ của HABECO hiện tại chủ yếu tại các tỉnh phía bắc và Bắc Trung Bộ. HABECO hiện đang giữ vị trí thứ 03 về thị phần tại Việt Nam và số 1 tại thị trường bia Miền Bắc. BHN được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ cuối năm 2016. ",BHN
31,"Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (BIC) có tiền thân là Công ty Liên doanh Bảo hiểm Việt Úc được thành lập vào năm 1999 trên cơ sở hợp tác giữa Ngân hàng Đầu tư và Phát triển Việt Nam (BIDV) và Công ty Bảo hiểm Quốc tế QBE (Úc). Tổng Công ty hoạt động chính trong lĩnh vực kinh doanh bảo hiểm phi nhân thọ, tái bảo hiểm và đầu tư tài chính. Theo thống kê của Hiệp hội Bảo hiểm Việt Nam, hiện nay BIC đang là 1 trong 10 công ty bảo hiểm phi nhân thọ dẫn đầu về thị phần bảo hiểm gốc và là một trong những công ty bảo hiểm có tốc độ tăng trưởng nhanh nhất trên thị trường. BIC là công ty dẫn đầu thị trường về phát triển kênh Bancassurance và các kênh bảo hiểm trực tuyến (E-business). BIC cũng là công ty bảo hiểm đầu tiên có mạng lưới hoạt động trên cả 03 nước Đông Dương. BIC được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 09/2011. ",BIC
32,"Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (BIDV), có tiền thân là Ngân hàng Kiến thiết Việt Nam trực thuộc Bộ Tài chính được thành lập vào năm 1957. Ngân hàng hoạt động trong lĩnh vực huy động và kinh doanh vốn, và cung cấp các dịch vụ tài chính liên quan. BIDV chính thức hoạt động theo hình thức ngân hàng thương mại cổ phần từ năm 2012. BIDV được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2014. Kết thúc năm 2022, BIDV tiếp tục giữ vững vị thế là ngân hàng thương mại cổ phần có quy mô lớn nhất Việt Nam với tổng tài sản riêng khối ngân hàng thương mại đạt 2,12 triệu tỷ đồng. Dư nợ tín dụng đạt 1,98 triệu tỷ đồng, chiếm hơn 12,87% dư nợ tín dụng toàn nền kinh tế, đứng đầu thị trường về thị phần tín dụng. Biên lãi thuần (NIM) ở mức 2.93%, tăng 0.01% so với cùng kỳ. Tỷ lệ nợ xấu ở mức 1,16%. Tỷ lệ bao phủ nợ xấu ở mức 216,92%. Lợi nhuận sau thuế có giá trị bằng 18.420,01 tỷ đồng, tăng 72,28% so với cùng kỳ. Tỷ suất lợi nhuận trên vốn chủ sở hữu (ROE) ở mức 19,06%. ",BID
33,"Công ty Cổ phần Đầu tư BKG Việt Nam (BKG) có tiền thân là Công ty Cổ phần Thiết bị DTA thành lập vào năm 2015. Công ty hoạt động trong lĩnh vực sản xuất và kinh doanh các sản phẩm đồ nội ngoại thất, sản phẩm từ gỗ và nguyên liệu lâm sản, nông nghiệp sạch. BKG hiện đang sở hữu 2 nhà máy sản xuất gỗ nội thất với quy mô trên 15.500 m2. Các dự án BKG thực hiện có thể kể đến Tomodachi Retreat và Ivory Villas & Resort với diện tích 66ha. BKG còn tham gia kinh doanh nguyên liệu thức ăn chăn nuôi, thực phẩm an toàn, cung cấp cho thị trường Miền Bắc. Ngoài ra, Công ty có chuỗi cafe với thương hiệu Bukin trên địa bàn Hà Đông, Chương Mỹ, Hà Nội. BKG được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 12/2020. ",BKG
34," Công ty Cổ phần Khoáng sản Bình Định (BMC), tiền thân là Công ty Khoáng Sản Bình Định được thành lập năm 1985, là một trong những công ty có uy tín và tiên phong trong lĩnh vực khai thác sa khoáng tại tỉnh Bình Định cũng như ở Việt Nam. Năm 2001 chuyển sang hoạt động theo mô hình cổ phần. BMC là một trong những doanh nghiệp khai thác chế biến kinh doanh khoáng sản tiên phong tại Việt nam. Sản phẩm chính của Công ty là Ilmentie nguyên liệu chính để sản xuất bột màu Titan dioxit (TiO2) và kim loại Titan.  Hơn 95% sản phẩm của công ty xuất khẩu sang các thị trường Nhật Bản, Malaysia, Trung Quốc. BMC hiện đang quản lý nhà máy khoáng sản Nam De Gi và nhà máy xỉ titan tại tỉnh Bình Định. Công ty có công suất tinh luyện 80.000 tấn quặng titan / năm, 90% trong số đó là ilmenit và 10% còn lại là các sản phẩm phụ bao gồm zircon, rutile, monazite và từ tính. Nhà máy xỉ titan với công suất 35.000 tấn / năm đang hoạt động ở mức 70 - 80% công suất. Các khách hàng lớn của công ty là các nhà nhập khẩu quặng của nước ngoài như Kayfour Development Corporation Sdn.Bhd, Qinzhou Qinnan District Jia Hua Import Export Td.,Lmt, Mineral Venture Internation Ltd (Mvi). Ngày 28/12/2006, BMC chính thức giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE);  ",BMC
35," Tổng Công ty Cổ phần Bảo Minh (BMI) có tiền thân là Công ty Bảo hiểm Thành phố Hồ Chí Minh được thành lập thành lập bởi Bộ Tài chính vào năm 1994. Tổng Công ty hoạt động chính trong lĩnh vực bảo hiểm phi nhân thọ và đầu tư tài chính. BMI chính thức hoạt động theo mô hình công ty cổ phần từ năm 2004. Các nhóm nghiệp vụ bảo hiểm chính của Bảo Minh gồm: bảo hiểm xe cơ giới, bảo hiểm con người, bảo hiểm tài sản kỹ thuật, bảo hiểm hàng hải và bảo hiểm hàng không. BMI hiện có 65 đơn vị thành viên và hơn 550 phòng giao dịch trải dài cả nước. BMI được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 04/2008.  ",BMI
36,"Công ty Cổ phần Nhựa Bình Minh (BMP) có tiền thân là Nhà máy Công tư Hợp doanh Nhựa Bình Minh thành lập năm 1977. Công ty chuyên sản xuất các sản phẩm ống PVC cứng, PEHD (ống gân và ống trơn), phụ tùng ống, bình phun thuốc trừ sâu, nón bảo hộ lao động và các sản phẩm nhựa kỹ thuật khác. BMP chính thức hoạt động theo mô hình công ty cổ phần từ năm 2004. Công ty hiện sở hữu và vận hành 04 nhà máy sản xuất tại thành phố Hồ Chí Minh, Bình Dương, Long An và Hưng Yên với tổng công suất 150.000 tấn sản phẩm/năm. Công ty chiếm lĩnh khoảng 28% thị trường ống nhựa trong cả nước. BMP chính thức được niêm yết và giao dịch trên Sở Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2006. ",BMP
37," Công ty Cổ phần Cao su Bến Thành (BRC) tiền thân là Xí nghiệp Cao su Giải Phóng được thành lập năm 1975. Năm 2007, Cổ phần hóa và đổi tên thành Công ty Cổ phần Cao Su Bến Thành. Lĩnh vực hoạt động chính của công ty là khai thác, gia công và kinh doanh mủ cao su, băng tải cao su và dây courroie; Mua bán sản phẩm cao su: Băng tải, dây trân bản, vỏ ruột xe đạp – xe gắn máy, cao su nguyên liệu, sản phẩm cao su kỹ thuật; Mua bán nguyên liệu, vật tư, thiết bị phục vụ ngành công nghiệp. Công ty là doanh nghiệp sản xuất băng tải hàng đầu Việt Nam. Sản phẩm băng tải của công ty chiếm thị phần lớn nhất, khoảng 30% - 40% thị trường trong nước. Công ty có khả năng sản xuất băng tải công nghiệp 200.000 m2/năm và dây courroie 12,5 triệu inch/tháng. Về dây courroie, năng lực sản xuất là 12,5 triệu inch/tháng. Sản phẩm của công ty được xuất khẩu sang thị trường Mỹ, Malaysia, Indonesia, Nhật Bản, Trung Quốc, Ai Cập. Ngày 13/12/2011, BRC chính thức giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE).  ",BRC
38,"Công ty Cổ phần Chứng khoán BIDV (BSI) có tiền thân là Công ty TNHH Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam, được thành lập vào năm 1999. BSI được Ủy ban Chứng khoán Nhà nước cấp giấy phép hoạt động ở đầy đủ mọi lĩnh vực trong kinh doanh chứng khoán: môi giới chứng khoán, tự doanh, bảo lãnh phát hành, lưu ký chứng khoán, tư vấn tài chính và đầu tư chứng khoán. Trong năm 2022, Công ty đạt TOP 9 thị phần môi giới cổ phiếu trên sàn HNX với 2,78%, TOP 8 thị phần môi giới cổ phiếu trên thị trường UPCoM với 3,04%, TOP 10 thị phần môi giới chứng khoán phái sinh với 1,65%. Doanh thu nghiệp vụ môi giới chứng khoán có giá trị bằng 348,76 tỷ đồng. Nợ vay ký quỹ/Vốn chủ sở hữu ở mức 61,72%. Lợi nhuận trước thuế có giá trị bằng 148,94 tỷ đồng. Tỷ lệ sinh lời trên vốn chủ sở hữu (ROE) đạt mức 3,69%. BSI được niêm yết trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) vào năm 2011. ",BSI
39,"Công ty Cổ phần Nhiệt điện Bà Rịa (BTP) có tiền than là Nhà máy Điện Bà Rịa được thành lập vào năm 1992. Năm 1995, Nhà máy chuyển thành đơn vị thành viên thuộc Tổng Công ty Điện lực Việt Nam. Nhà máy Nhiệt điện Bà Rịa chuyển sang hạch toán tài chính độc lập ngày 1/7/2005. Ngày 29/12/2006, Công ty Nhiệt điện Bà Rịa đã hoàn thành công tác cổ phần hóa và chính thức chuyển đổi sang hình thức Công ty cổ phần với tên mới là Công ty Cổ phần Nhiệt điện Bà Rịa. BTP hiện đang quản lý vận hành 10 tổ máy phát điện với tổng công suất 389 MW. BTP chính thức được niêm yết tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ năm 2009.  ",BTP
40,"Công ty Cổ phần Thương mại – Dịch vụ Bến Thành (BTT) được thành lập năm 1992 trên cơ sở sát nhập 3 đơn vị thương nghiệp là Công ty Thương nghiệp Tổng hợp Quận 1, Công ty Thương nghiệp Tổng hợp chợ Bến Thành và Công ty Thương nghiệp Tổng hợp chợ Dân Sinh. Năm 2004 công ty chính thức chuyển sang hoạt động theo mô hình công ty cổ phần. Công ty hoạt động trong các lĩnh vực chính: Dịch vụ Thương mại, dịch vụ địa ốc, đầu tư tài chính trong đó hoạt động kinh doanh mũi nhọn của công ty là dịch vụ bán lẻ tại chợ Bến Thành - trung tâm Dân Sinh, xuất nhập khẩu tổng hợp các ngành hàng, xây dựng và khai thác trung tâm thương mại - văn phòng. Năm 2010, BTT chính thức được giao dịch tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE). ",BTT
41," Tập đoàn Bảo Việt (BVH) có tiền thân là Công ty Bảo hiểm Việt Nam được thành lập năm 1964. Từ năm 2008 đi vào hoạt động theo mô hình Tập đoàn. Tập đoàn Bảo Việt hoạt động hầu hết tất cả các lĩnh vực trong ngành tài chính như bảo hiểm, ngân hàng, chứng khoán, quản lý quỹ, đầu tư bất động sản. Trong đó bảo hiểm vẫn là ngành nghề kinh doanh chủ đạo của Tập đoàn. Tại Việt Nam, BVH hiện giữ vị trí số 1 trên thị trường bảo hiểm nhân thọ và thị trường bảo hiểm phi nhân thọ. BVH cung cấp cho khách hàng danh mục sản phẩm đa dạng với 80 sản phẩm bảo hiểm phi nhân thọ, và 55 sản phẩm bảo hiểm nhân thọ. BVH chính thức giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ ngày 25/06/2009.  ",BVH
42,"Công ty Cổ phần - Tổng Công ty Nước - Môi trường Bình Dương (BWE), có tiền thân là Trung tâm Cấp thủy Bình Dương, được thành lập từ trước năm 1975. Công ty hoạt động chính trong lĩnh vực khai thác, xử lý và cung cấp nước sạch phục vụ sinh hoạt đô thị và công nghiệp. Ngoài ra, BWE cũng tham gia cung cấp dịch vụ thu gom và xử lý rác thải.  Công ty chính thức hoạt động theo mô hình công ty cổ phần từ năm 2016. BWE hiện đang quản lý vận hành các hệ thống cấp nước và nhà máy nước với tổng công suất cấp nước là 480.000 m3/ngày đêm, và công suất xử lý rác thải lên đến 1.000 tấn/ngày. BWE được niêm yết và giao dịch trên Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh (HOSE) từ tháng 07/2017. ",BWE
